TimeStep,Year,Month,Day,Hour,Minute,Dry Bulb in Celsius,Relative Humidity,Atmospheric Station Pressure in Pascale,Air wet-bulb temperature [°C],DATE,PERIOD,Price [S$/MWh]
3854,1995,3,22,7,60,26,94,100700,25.22342002,22-Mar-18,14,99.56
3855,,,,,30,,,,25.35131859,22-Mar-18,15,94.42
3856,1995,3,22,8,60,26.6,93,100800,25.68061206,22-Mar-18,16,89.84
3857,,,,,30,,,,26.2927332,22-Mar-18,17,92.56
3858,1995,3,22,9,60,29,84,100900,26.74135894,22-Mar-18,18,89.3
3859,,,,,30,,,,26.5801662,22-Mar-18,19,90.62
3860,1995,3,22,10,60,30,75,100900,26.30487084,22-Mar-18,20,92.5
3861,,,,,30,,,,26.41118869,22-Mar-18,21,92.4
3862,1995,3,22,11,60,30.5,75,100900,26.76854292,22-Mar-18,22,93.27
3863,,,,,30,,,,27.24635669,22-Mar-18,23,93.44
3864,1995,3,22,12,60,32,71,100900,27.48893757,22-Mar-18,24,92.04
3865,,,,,30,,,,27.14059311,22-Mar-18,25,90.95
3866,1995,3,22,13,60,32,67,100700,26.79682277,22-Mar-18,26,91.8
3867,,,,,30,,,,27.05312599,22-Mar-18,27,92.57
3868,1995,3,22,14,60,32.3,70,100600,27.58830071,22-Mar-18,28,93.23
3869,,,,,30,,,,28.08114489,22-Mar-18,29,93.42
3870,1995,3,22,15,60,31,79,100500,27.87077021,22-Mar-18,30,92.07
3871,,,,,30,,,,26.29628838,22-Mar-18,31,92.36
3872,1995,3,22,16,60,26,89,100600,24.55762071,22-Mar-18,32,92.43
3873,,,,,30,,,,23.8546885,22-Mar-18,33,92.45
3874,1995,3,22,17,60,24.6,94,100500,23.84572031,22-Mar-18,34,91.96
3875,,,,,30,,,,24.18894469,22-Mar-18,35,91.27
3876,1995,3,22,18,60,26,89,100600,24.55762071,22-Mar-18,36,88.32
3877,,,,,30,,,,24.62500746,22-Mar-18,37,88.7
3878,1995,3,22,19,60,26,89,100600,24.55762071,22-Mar-18,38,88.77
3879,,,,,30,,,,24.52197621,22-Mar-18,39,90.8
3880,1995,3,22,20,60,25.5,92,100600,24.46991563,22-Mar-18,40,90.77
3881,,,,,30,,,,24.35328065,22-Mar-18,41,91.73
3882,1995,3,22,21,60,25,94,100700,24.23961222,22-Mar-18,42,98.39
3883,,,,,30,,,,24.19645129,22-Mar-18,43,105.49
3884,1995,3,22,22,60,25,94,100800,24.23981541,22-Mar-18,44,105.51
3885,,,,,30,,,,24.38572211,22-Mar-18,45,112.75
3886,1995,3,22,23,60,25.1,96,100800,24.59461584,22-Mar-18,46,102.67
3887,,,,,30,,,,24.82694107,22-Mar-18,47,106.77
3888,1995,3,22,24,60,25,100,100800,25,22-Mar-18,48,97.21
3889,,,,,30,,,,25.03109485,23-Mar-18,1,98.68
3890,1995,3,23,1,60,25,100,100800,25,23-Mar-18,2,97.06
3891,,,,,30,,,,24.98648985,23-Mar-18,3,94.36
3892,1995,3,23,2,60,25.5,96,100700,24.990204,23-Mar-18,4,93.25
3893,,,,,30,,,,25.01078207,23-Mar-18,5,94.66
3894,1995,3,23,3,60,25.7,95,100600,25.05832553,23-Mar-18,6,94.33
3895,,,,,30,,,,25.14293584,23-Mar-18,7,96.96
3896,1995,3,23,4,60,26,94,100600,25.22321993,23-Mar-18,8,96.86
3897,,,,,30,,,,25.2577847,23-Mar-18,9,94.87
3898,1995,3,23,5,60,26,94,100700,25.22342002,23-Mar-18,10,94.59
3899,,,,,30,,,,25.09691574,23-Mar-18,11,94.8
3900,1995,3,23,6,60,26,92,100700,24.95929714,23-Mar-18,12,94.43
3901,,,,,30,,,,24.8915895,23-Mar-18,13,97.19
3902,1995,3,23,7,60,26,91,100700,24.8262201,23-Mar-18,14,96.87
3903,,,,,30,,,,24.69561623,23-Mar-18,15,91.87
3904,1995,3,23,8,60,26,89,100700,24.55800162,23-Mar-18,16,91.97
3905,,,,,30,,,,24.47159999,23-Mar-18,17,92.11
3906,1995,3,23,9,60,27,81,100800,24.40246805,23-Mar-18,18,90.08
3907,,,,,30,,,,24.31666252,23-Mar-18,19,91.7
3908,1995,3,23,10,60,28,74,100900,24.2991222,23-Mar-18,20,92.01
3909,,,,,30,,,,24.4347859,23-Mar-18,21,93.43
3910,1995,3,23,11,60,28.6,73,100900,24.69717859,23-Mar-18,22,92.88
3911,,,,,30,,,,25.05982523,23-Mar-18,23,92.03
3912,1995,3,23,12,60,29.3,74,100800,25.4979643,23-Mar-18,24,91.84
3913,,,,,30,,,,25.98683427,23-Mar-18,25,91.68
3914,1995,3,23,13,60,30,75,100700,26.30304434,23-Mar-18,26,91.67
3915,,,,,30,,,,26.22320368,23-Mar-18,27,91.96
3916,1995,3,23,14,60,30.4,71,100600,26.02313246,23-Mar-18,28,92.77
3917,,,,,30,,,,25.97865082,23-Mar-18,29,92.55
3918,1995,3,23,15,60,31,66,100500,25.72281372,23-Mar-18,30,92.69
3919,,,,,30,,,,24.88867613,23-Mar-18,31,92.82
3920,1995,3,23,16,60,30,62,100400,24.14324555,23-Mar-18,32,93.61
3921,,,,,30,,,,24.15352949,23-Mar-18,33,92.62
3922,1995,3,23,17,60,29.4,67,100400,24.45529614,23-Mar-18,34,91.79
3923,,,,,30,,,,24.58431371,23-Mar-18,35,90.92
3924,1995,3,23,18,60,29,70,100400,24.58247717,23-Mar-18,36,91.77
3925,,,,,30,,,,24.49168147,23-Mar-18,37,91.84
3926,1995,3,23,19,60,28,74,100500,24.29517386,23-Mar-18,38,92.17
3927,,,,,30,,,,23.97620158,23-Mar-18,39,92.34
3928,1995,3,23,20,60,27.7,74,100500,24.01842364,23-Mar-18,40,91.2
3929,,,,,30,,,,24.90549903,23-Mar-18,41,90.51
3930,1995,3,23,21,60,28,84,100700,25.78481446,23-Mar-18,42,95.96
3931,,,,,30,,,,25.80375663,23-Mar-18,43,96.1
3932,1995,3,23,22,60,27,89,100800,25.52811099,23-Mar-18,44,99.88
3933,,,,,30,,,,25.523663,23-Mar-18,45,100.68
3934,1995,3,23,23,60,26.8,91,100800,25.60692147,23-Mar-18,46,96.7
3935,,,,,30,,,,25.59439521,23-Mar-18,47,94.71
3936,1995,3,23,24,60,27,89,100900,25.52848556,23-Mar-18,48,91.23
3937,,,,,30,,,,25.45159384,24-Mar-18,1,98.91
3938,1995,3,24,1,60,26.8,89,100800,25.33414383,24-Mar-18,2,97.93
3939,,,,,30,,,,25.14655932,24-Mar-18,3,97.26
3940,1995,3,24,2,60,26.6,88,100700,25.00288662,24-Mar-18,4,96.49
3941,,,,,30,,,,25.01717203,24-Mar-18,5,94.64
3942,1995,3,24,3,60,26.3,91,100700,25.11885302,24-Mar-18,6,94.16
3943,,,,,30,,,,25.23736705,24-Mar-18,7,92.75
3944,1995,3,24,4,60,26.1,94,100600,25.32160908,24-Mar-18,8,92.05
3945,,,,,30,,,,25.32047404,24-Mar-18,9,92.11
3946,1995,3,24,5,60,25.8,96,100600,25.2868735,24-Mar-18,10,91.33
3947,,,,,30,,,,25.27371901,24-Mar-18,11,91.38
3948,1995,3,24,6,60,25.9,95,100600,25.25564953,24-Mar-18,12,93.02
3949,,,,,30,,,,25.20730403,24-Mar-18,13,92.59
3950,1995,3,24,7,60,26,94,100700,25.22342002,24-Mar-18,14,89.39
3951,,,,,30,,,,25.39873502,24-Mar-18,15,87.33
3952,1995,3,24,8,60,27.1,90,100700,25.76237909,24-Mar-18,16,90.83
3953,,,,,30,,,,26.34348228,24-Mar-18,17,96.87
3954,1995,3,24,9,60,29,84,100800,26.74080985,24-Mar-18,18,95.91
3955,,,,,30,,,,26.55312708,24-Mar-18,19,96.9
3956,1995,3,24,10,60,30,75,100900,26.30487084,24-Mar-18,20,99.69
3957,,,,,30,,,,26.52047799,24-Mar-18,21,102.71
3958,1995,3,24,11,60,31.1,72,100900,26.83240954,24-Mar-18,22,100.26
3959,,,,,30,,,,26.87312651,24-Mar-18,23,99.94
3960,1995,3,24,12,60,32,67,100900,26.79934494,24-Mar-18,24,95.58
3961,,,,,30,,,,26.76778085,24-Mar-18,25,94.27
3962,1995,3,24,13,60,32,67,100800,26.79808419,24-Mar-18,26,94.06
3963,,,,,30,,,,26.90990489,24-Mar-18,27,93.24
3964,1995,3,24,14,60,32.7,64,100600,26.88773026,24-Mar-18,28,92.32
3965,,,,,30,,,,26.51604762,24-Mar-18,29,92.38
3966,1995,3,24,15,60,33,59,100500,26.22409388,24-Mar-18,30,92.52
3967,,,,,30,,,,26.44110595,24-Mar-18,31,92.57
3968,1995,3,24,16,60,32,67,100400,26.79303446,24-Mar-18,32,92.45
3969,,,,,30,,,,26.90583003,24-Mar-18,33,92.14
3970,1995,3,24,17,60,31.1,72,100400,26.82723681,24-Mar-18,34,92.2
3971,,,,,30,,,,26.60499894,24-Mar-18,35,91.83
3972,1995,3,24,18,60,31,70,100400,26.40189616,24-Mar-18,36,92.06
3973,,,,,30,,,,26.38070819,24-Mar-18,37,92.59
3974,1995,3,24,19,60,30,75,100500,26.3012159,24-Mar-18,38,95.5
3975,,,,,30,,,,25.92320014,24-Mar-18,39,98.95
3976,1995,3,24,20,60,28.7,79,100500,25.7078614,24-Mar-18,40,98.85
3977,,,,,30,,,,26.11640017,24-Mar-18,41,98.6
3978,1995,3,24,21,60,28,89,100600,26.49737252,24-Mar-18,42,98.39
3979,,,,,30,,,,26.1993345,24-Mar-18,43,98.42
3980,1995,3,24,22,60,28,84,100700,25.78481446,24-Mar-18,44,129.89
3981,,,,,30,,,,25.81634072,24-Mar-18,45,102.88
3982,1995,3,24,23,60,28,86,100800,26.07283338,24-Mar-18,46,96.77
3983,,,,,30,,,,26.33321253,24-Mar-18,47,94.47
3984,1995,3,24,24,60,28,89,100900,26.49847846,24-Mar-18,48,98.81
3985,,,,,30,,,,26.46963147,25-Mar-18,1,96.68
3986,1995,3,25,1,60,27.7,90,100800,26.34643282,25-Mar-18,2,97.12
3987,,,,,30,,,,26.22864377,25-Mar-18,3,96.42
3988,1995,3,25,2,60,27.5,90,100700,26.1515155,25-Mar-18,4,94.53
3989,,,,,30,,,,26.15029921,25-Mar-18,5,94.18
3990,1995,3,25,3,60,27.1,93,100700,26.17099727,25-Mar-18,6,93.72
3991,,,,,30,,,,26.15961203,25-Mar-18,7,93.76
3992,1995,3,25,4,60,26.8,95,100700,26.14383207,25-Mar-18,8,92.46
3993,,,,,30,,,,26.15134597,25-Mar-18,9,93.1
3994,1995,3,25,5,60,26.4,98,100600,26.14155877,25-Mar-18,10,93.06
3995,,,,,30,,,,26.07387551,25-Mar-18,11,93.44
3996,1995,3,25,6,60,26,100,100700,26,25-Mar-18,12,86.46
3997,,,,,30,,,,25.97163606,25-Mar-18,13,86.36
3998,1995,3,25,7,60,26,100,100700,26,25-Mar-18,14,86.68
3999,,,,,30,,,,26.09630816,25-Mar-18,15,86.56
4000,1995,3,25,8,60,26.5,96,100800,25.97970678,25-Mar-18,16,91.02
4001,,,,,30,,,,25.3693421,25-Mar-18,17,93.69
4002,1995,3,25,9,60,28,79,100900,25.05318505,25-Mar-18,18,96.56
4003,,,,,30,,,,25.81920654,25-Mar-18,19,100.54
4004,1995,3,25,10,60,29,84,100900,26.74135894,25-Mar-18,20,103.9
4005,,,,,30,,,,26.89359463,25-Mar-18,21,127.33
4006,1995,3,25,11,60,30.6,75,100900,26.86129586,25-Mar-18,22,98.91
4007,,,,,30,,,,27.22984488,25-Mar-18,23,100.02
4008,1995,3,25,12,60,32,71,100900,27.48893757,25-Mar-18,24,96.84
4009,,,,,30,,,,27.12826978,25-Mar-18,25,96.82
4010,1995,3,25,13,60,31,70,100900,26.40755278,25-Mar-18,26,96.78
4011,,,,,30,,,,25.58649781,25-Mar-18,27,96.88
4012,1995,3,25,14,60,28.9,74,100700,25.12770152,25-Mar-18,28,96.98
4013,,,,,30,,,,25.49376055,25-Mar-18,29,96.91
4014,1995,3,25,15,60,29,79,100600,25.99057661,25-Mar-18,30,97.17
4015,,,,,30,,,,25.92405138,25-Mar-18,31,97.09
4016,1995,3,25,16,60,27,89,100600,25.52736125,25-Mar-18,32,95.57
4017,,,,,30,,,,25.0336826,25-Mar-18,33,94.76
4018,1995,3,25,17,60,27.4,81,100500,24.7786069,25-Mar-18,34,93.71
4019,,,,,30,,,,25.09772564,25-Mar-18,35,92.81
4020,1995,3,25,18,60,27,89,100600,25.52736125,25-Mar-18,36,93.66
4021,,,,,30,,,,25.60383618,25-Mar-18,37,95.56
4022,1995,3,25,19,60,27,89,100700,25.52773622,25-Mar-18,38,97.37
4023,,,,,30,,,,25.49964719,25-Mar-18,39,100.71
4024,1995,3,25,20,60,26.7,91,100600,25.50875749,25-Mar-18,40,103.28
4025,,,,,30,,,,25.54425554,25-Mar-18,41,113.72
4026,1995,3,25,21,60,27,89,100800,25.52811099,25-Mar-18,42,106.87
4027,,,,,30,,,,25.38229346,25-Mar-18,43,106.73
4028,1995,3,25,22,60,26.5,90,100800,25.17908944,25-Mar-18,44,99.32
4029,,,,,30,,,,24.99078539,25-Mar-18,45,97.59
4030,1995,3,25,23,60,26.1,91,100800,24.92406854,25-Mar-18,46,95.06
4031,,,,,30,,,,25.08562614,25-Mar-18,47,94.85
4032,1995,3,25,24,60,26,94,100900,25.2238199,25-Mar-18,48,99.31
4033,,,,,30,,,,25.08701155,26-Mar-18,1,95.99
4034,1995,3,26,1,60,25.7,93,100800,24.79761212,26-Mar-18,2,95.02
4035,,,,,30,,,,24.47803266,26-Mar-18,3,93.4
4036,1995,3,26,2,60,25.4,91,100800,24.24132265,26-Mar-18,4,91.57
4037,,,,,30,,,,24.20053158,26-Mar-18,5,86.52
4038,1995,3,26,3,60,25.4,91,100700,24.24101299,26-Mar-18,6,83.24
4039,,,,,30,,,,24.24812042,26-Mar-18,7,83.45
4040,1995,3,26,4,60,25.4,91,100700,24.24101299,26-Mar-18,8,82.55
4041,,,,,30,,,,24.2388498,26-Mar-18,9,82.49
4042,1995,3,26,5,60,25.4,91,100600,24.24070316,26-Mar-18,10,83.13
4043,,,,,30,,,,24.24564537,26-Mar-18,11,94.43
4044,1995,3,26,6,60,25,94,100700,24.23961222,26-Mar-18,12,97.17
4045,,,,,30,,,,24.20853953,26-Mar-18,13,97.41
4046,1995,3,26,7,60,25,94,100700,24.23961222,26-Mar-18,14,98.57
4047,,,,,30,,,,24.42001524,26-Mar-18,15,97.05
4048,1995,3,26,8,60,25.5,94,100700,24.73149793,26-Mar-18,16,94.97
4049,,,,,30,,,,25.15580965,26-Mar-18,17,96.97
4050,1995,3,26,9,60,27,89,100900,25.52848556,26-Mar-18,18,95.07
4051,,,,,30,,,,25.68506082,26-Mar-18,19,96.58
4052,1995,3,26,10,60,28,84,100900,25.78593088,26-Mar-18,20,96.43
4053,,,,,30,,,,25.9914912,26-Mar-18,21,96.54
4054,1995,3,26,11,60,29.3,79,100900,26.27482803,26-Mar-18,22,98.58
4055,,,,,30,,,,26.60902765,26-Mar-18,23,98.5
4056,1995,3,26,12,60,30,79,100900,26.93299663,26-Mar-18,24,96.05
4057,,,,,30,,,,27.18564155,26-Mar-18,25,92.31
4058,1995,3,26,13,60,31,75,100800,27.23147103,26-Mar-18,26,94.17
4059,,,,,30,,,,26.93499368,26-Mar-18,27,94.47
4060,1995,3,26,14,60,31.7,68,100700,26.69995039,26-Mar-18,28,94.64
4061,,,,,30,,,,26.93008205,26-Mar-18,29,92.62
4062,1995,3,26,15,60,31,75,100700,27.23057184,26-Mar-18,30,92.52
4063,,,,,30,,,,27.20660294,26-Mar-18,31,94.58
4064,1995,3,26,16,60,30,79,100600,26.93077525,26-Mar-18,32,94.53
4065,,,,,30,,,,26.47568869,26-Mar-18,33,94.58
4066,1995,3,26,17,60,28.4,84,100500,26.16583474,26-Mar-18,34,93.07
4067,,,,,30,,,,26.3257049,26-Mar-18,35,92.46
4068,1995,3,26,18,60,28,89,100500,26.4970035,26-Mar-18,36,92.14
4069,,,,,30,,,,26.22143488,26-Mar-18,37,91.46
4070,1995,3,26,19,60,28,84,100500,25.78369686,26-Mar-18,38,92.31
4071,,,,,30,,,,25.46848724,26-Mar-18,39,92.9
4072,1995,3,26,20,60,27.5,84,100600,25.30667647,26-Mar-18,40,93.71
4073,,,,,30,,,,25.32913499,26-Mar-18,41,93.75
4074,1995,3,26,21,60,27,89,100800,25.52811099,26-Mar-18,42,98.62
4075,,,,,30,,,,25.89585267,26-Mar-18,43,99.05
4076,1995,3,26,22,60,27,94,100800,26.20757184,26-Mar-18,44,98.83
4077,,,,,30,,,,26.23848033,26-Mar-18,45,96.4
4078,1995,3,26,23,60,27.1,93,100800,26.17122811,26-Mar-18,46,90.9
4079,,,,,30,,,,26.18846513,26-Mar-18,47,92.87
4080,1995,3,26,24,60,27,94,100900,26.20776843,26-Mar-18,48,89.22
4081,,,,,30,,,,26.14671506,27-Mar-18,1,95.08
4082,1995,3,27,1,60,26.7,95,100800,26.04532206,27-Mar-18,2,94.7
4083,,,,,30,,,,25.94360649,27-Mar-18,3,95.12
4084,1995,3,27,2,60,26.4,96,100700,25.88063479,27-Mar-18,4,94.5
4085,,,,,30,,,,25.89547343,27-Mar-18,5,94.59
4086,1995,3,27,3,60,26.2,98,100600,25.94260671,27-Mar-18,6,94.59
4087,,,,,30,,,,25.97651893,27-Mar-18,7,94.54
4088,1995,3,27,4,60,26,100,100600,26,27-Mar-18,8,92.87
4089,,,,,30,,,,26.01583984,27-Mar-18,9,92.88
4090,1995,3,27,5,60,26.4,97,100500,26.01126409,27-Mar-18,10,93.74
4091,,,,,30,,,,25.97349842,27-Mar-18,11,94.01
4092,1995,3,27,6,60,26.2,98,100600,25.94260671,27-Mar-18,12,94.43
4093,,,,,30,,,,25.95865286,27-Mar-18,13,96.94
4094,1995,3,27,7,60,26,100,100700,26,27-Mar-18,14,96.63
4095,,,,,30,,,,26.04501124,27-Mar-18,15,92.76
4096,1995,3,27,8,60,26.5,96,100700,25.97957652,27-Mar-18,16,93.17
4097,,,,,30,,,,25.68958575,27-Mar-18,17,97.59
4098,1995,3,27,9,60,27,89,100800,25.52811099,27-Mar-18,18,95.96
4099,,,,,30,,,,25.84822428,27-Mar-18,19,97.47
4100,1995,3,27,10,60,27,94,100900,26.20776843,27-Mar-18,20,95.97
4101,,,,,30,,,,26.16458622,27-Mar-18,21,96.79
4102,1995,3,27,11,60,27,93,100800,26.07310141,27-Mar-18,22,97.24
4103,,,,,30,,,,26.28773776,27-Mar-18,23,97.23
4104,1995,3,27,12,60,28,89,100800,26.49811,27-Mar-18,24,96.03
4105,,,,,30,,,,26.39383288,27-Mar-18,25,95.07
4106,1995,3,27,13,60,27.2,92,100700,26.13335747,27-Mar-18,26,94.86
4107,,,,,30,,,,25.87513484,27-Mar-18,27,95.2
4108,1995,3,27,14,60,26.4,94,100700,25.61698421,27-Mar-18,28,95.12
4109,,,,,30,,,,25.35672482,27-Mar-18,29,95.48
4110,1995,3,27,15,60,26,94,100700,25.22342002,27-Mar-18,30,95.38
4111,,,,,30,,,,25.34613317,27-Mar-18,31,94.4
4112,1995,3,27,16,60,27,89,100600,25.52736125,27-Mar-18,32,92.83
4113,,,,,30,,,,25.56960124,27-Mar-18,33,92.51
4114,1995,3,27,17,60,27.5,86,100500,25.59076954,27-Mar-18,34,91.9
4115,,,,,30,,,,25.70878255,27-Mar-18,35,89.52
4116,1995,3,27,18,60,28,84,100500,25.78369686,27-Mar-18,36,87.21
4117,,,,,30,,,,25.67556904,27-Mar-18,37,86.75
4118,1995,3,27,19,60,27,89,100600,25.52736125,27-Mar-18,38,89.11
4119,,,,,30,,,,25.48203565,27-Mar-18,39,90.91
4120,1995,3,27,20,60,26.5,92,100600,25.44818576,27-Mar-18,40,92.96
4121,,,,,30,,,,25.33440511,27-Mar-18,41,89.65
4122,1995,3,27,21,60,26,94,100700,25.22342002,27-Mar-18,42,97.62
4123,,,,,30,,,,25.19795679,27-Mar-18,43,95.79
4124,1995,3,27,22,60,26,94,100800,25.22362001,27-Mar-18,44,91.19
4125,,,,,30,,,,25.26601427,27-Mar-18,45,89.01
4126,1995,3,27,23,60,25.8,96,100800,25.28713717,27-Mar-18,46,82.72
4127,,,,,30,,,,25.24898628,27-Mar-18,47,84.21
4128,1995,3,27,24,60,26,94,100800,25.22362001,27-Mar-18,48,80.89
4129,,,,,30,,,,25.28309674,28-Mar-18,1,94.4
4130,1995,3,28,1,60,26,95,100700,25.35447888,28-Mar-18,2,94.21
4131,,,,,30,,,,25.36482882,28-Mar-18,3,93.69
4132,1995,3,28,2,60,26,95,100700,25.35447888,28-Mar-18,4,91.82
4133,,,,,30,,,,25.36376139,28-Mar-18,5,86.71
4134,1995,3,28,3,60,26,95,100700,25.35447888,28-Mar-18,6,83.13
4135,,,,,30,,,,25.28843389,28-Mar-18,7,81.78
4136,1995,3,28,4,60,26,94,100700,25.22342002,28-Mar-18,8,81.6
4137,,,,,30,,,,25.2172309,28-Mar-18,9,81.82
4138,1995,3,28,5,60,26,94,100700,25.22342002,28-Mar-18,10,83.4
4139,,,,,30,,,,25.1955409,28-Mar-18,11,90.95
4140,1995,3,28,6,60,25.5,97,100700,25.11859609,28-Mar-18,12,94.39
4141,,,,,30,,,,24.97758813,28-Mar-18,13,94.44
4142,1995,3,28,7,60,25,100,100700,25,28-Mar-18,14,94.56
4143,,,,,30,,,,25.41331467,28-Mar-18,15,81.79
4144,1995,3,28,8,60,26,99,100700,25.87217829,28-Mar-18,16,86.55
4145,,,,,30,,,,26.03123702,28-Mar-18,17,93.7
4146,1995,3,28,9,60,27.5,89,100800,26.01307633,28-Mar-18,18,89.08
4147,,,,,30,,,,25.94028168,28-Mar-18,19,90.83
4148,1995,3,28,10,60,29,79,100900,25.99283366,28-Mar-18,20,92.11
4149,,,,,30,,,,26.35071287,28-Mar-18,21,93.82
4150,1995,3,28,11,60,30.2,77,100900,26.80763848,28-Mar-18,22,95.25
4151,,,,,30,,,,27.15732967,28-Mar-18,23,94.86
4152,1995,3,28,12,60,31,75,100900,27.23236977,28-Mar-18,24,94.29
4153,,,,,30,,,,26.86534212,28-Mar-18,25,94.07
4154,1995,3,28,13,60,31,70,100800,26.40642267,28-Mar-18,26,104.15
4155,,,,,30,,,,26.20578735,28-Mar-18,27,113.65
4156,1995,3,28,14,60,32,63,100600,26.08634051,28-Mar-18,28,131.3
4157,,,,,30,,,,25.87098652,28-Mar-18,29,125.7
4158,1995,3,28,15,60,31,66,100600,25.72414684,28-Mar-18,30,128.12
4159,,,,,30,,,,25.81024294,28-Mar-18,31,122.8
4160,1995,3,28,16,60,30.5,70,100500,25.947913,28-Mar-18,32,113.57
4161,,,,,30,,,,25.95579521,28-Mar-18,33,102.03
4162,1995,3,28,17,60,30,73,100400,25.97994741,28-Mar-18,34,99.68
4163,,,,,30,,,,26.16642744,28-Mar-18,35,98.47
4164,1995,3,28,18,60,30,75,100400,26.30030096,28-Mar-18,36,96.41
4165,,,,,30,,,,26.16663363,28-Mar-18,37,96.32
4166,1995,3,28,19,60,29,79,100500,25.98982347,28-Mar-18,38,104.27
4167,,,,,30,,,,25.9942685,28-Mar-18,39,114.19
4168,1995,3,28,20,60,28.4,83,100500,26.01954371,28-Mar-18,40,103.94
4169,,,,,30,,,,25.90522411,28-Mar-18,41,99.89
4170,1995,3,28,21,60,28,84,100600,25.78425581,28-Mar-18,42,100.68
4171,,,,,30,,,,25.78958491,28-Mar-18,43,99.54
4172,1995,3,28,22,60,28,84,100700,25.78481446,28-Mar-18,44,96.2
4173,,,,,30,,,,25.63354749,28-Mar-18,45,93.45
4174,1995,3,28,23,60,27,89,100700,25.52773622,28-Mar-18,46,83.48
4175,,,,,30,,,,25.65933287,28-Mar-18,47,80.14
4176,1995,3,28,24,60,28,84,100700,25.78481446,28-Mar-18,48,76.19
4177,,,,,30,,,,25.66065798,29-Mar-18,1,91.48
4178,1995,3,29,1,60,27,89,100700,25.52773622,29-Mar-18,2,89.97
4179,,,,,30,,,,25.62692194,29-Mar-18,3,91.19
4180,1995,3,29,2,60,27.2,90,100600,25.85932234,29-Mar-18,4,91.66
4181,,,,,30,,,,26.1260446,29-Mar-18,5,92.48
4182,1995,3,29,3,60,27,94,100600,26.20717838,29-Mar-18,6,93.92
4183,,,,,30,,,,25.88281336,29-Mar-18,7,93.87
4184,1995,3,29,4,60,27,89,100600,25.52736125,29-Mar-18,8,82.1
4185,,,,,30,,,,25.51523378,29-Mar-18,9,81.76
4186,1995,3,29,5,60,26.8,92,100500,25.7414376,29-Mar-18,10,82.92
4187,,,,,30,,,,26.10097937,29-Mar-18,11,89.14
4188,1995,3,29,6,60,27,94,100600,26.20717838,29-Mar-18,12,94.2
4189,,,,,30,,,,25.67335393,29-Mar-18,13,93.96
4190,1995,3,29,7,60,26,94,100700,25.22342002,29-Mar-18,14,94.35
4191,,,,,30,,,,25.58129064,29-Mar-18,15,82.67
4192,1995,3,29,8,60,27,94,100700,26.20737516,29-Mar-18,16,91.23
4193,,,,,30,,,,26.56208292,29-Mar-18,17,91.85
4194,1995,3,29,9,60,29,84,100800,26.74080985,29-Mar-18,18,88.77
4195,,,,,30,,,,26.83895185,29-Mar-18,19,90.77
4196,1995,3,29,10,60,30,79,100800,26.93225655,29-Mar-18,20,94.12
4197,,,,,30,,,,27.09647157,29-Mar-18,21,96.2
4198,1995,3,29,11,60,31,75,100800,27.23147103,29-Mar-18,22,93.36
4199,,,,,30,,,,27.23712908,29-Mar-18,23,92.24
4200,1995,3,29,12,60,31,75,100800,27.23147103,29-Mar-18,24,91.2
4201,,,,,30,,,,27.33252222,29-Mar-18,25,90.55
4202,1995,3,29,13,60,32,71,100700,27.4868061,29-Mar-18,26,90.59
4203,,,,,30,,,,27.64084613,29-Mar-18,27,89.65
4204,1995,3,29,14,60,31.7,71,100500,27.21028875,29-Mar-18,28,88.69
4205,,,,,30,,,,25.61078041,29-Mar-18,29,88.78
4206,1995,3,29,15,60,25,94,100500,24.23920552,29-Mar-18,30,90.17
4207,,,,,30,,,,24.49244849,29-Mar-18,31,92.02
4208,1995,3,29,16,60,26,94,100400,25.22281943,29-Mar-18,32,92.35
4209,,,,,30,,,,25.28262845,29-Mar-18,33,92.35
4210,1995,3,29,17,60,27,86,100400,25.10974532,29-Mar-18,34,90.63
4211,,,,,30,,,,25.14203978,29-Mar-18,35,89.73
4212,1995,3,29,18,60,26,94,100500,25.22301973,29-Mar-18,36,87.25
4213,,,,,30,,,,25.19619305,29-Mar-18,37,88.71
4214,1995,3,29,19,60,25.9,94,100500,25.12463173,29-Mar-18,38,88.86
4215,,,,,30,,,,25.07140775,29-Mar-18,39,90.94
4216,1995,3,29,20,60,25.8,94,100500,25.0262452,29-Mar-18,40,91.38
4217,,,,,30,,,,24.97886818,29-Mar-18,41,89.5
4218,1995,3,29,21,60,25.7,94,100600,24.92806131,29-Mar-18,42,96.73
4219,,,,,30,,,,24.87260919,29-Mar-18,43,95.15
4220,1995,3,29,22,60,25.6,94,100600,24.82967803,29-Mar-18,44,89.83
4221,,,,,30,,,,24.81643402,29-Mar-18,45,86.57
4222,1995,3,29,23,60,25.5,94,100700,24.73149793,29-Mar-18,46,90.92
4223,,,,,30,,,,24.47349053,29-Mar-18,47,95.43
4224,1995,3,29,24,60,25,94,100800,24.23981541,29-Mar-18,48,91.09
4225,,,,,30,,,,24.22787618,30-Mar-18,1,99.42
4226,1995,3,30,1,60,25,94,100800,24.23981541,30-Mar-18,2,99.51
4227,,,,,30,,,,24.07777565,30-Mar-18,3,97.45
4228,1995,3,30,2,60,25,91,100700,23.85091787,30-Mar-18,4,95.71
4229,,,,,30,,,,23.66840306,30-Mar-18,5,95.01
4230,1995,3,30,3,60,25,89,100700,23.58853069,30-Mar-18,6,93.46
